Indicator Name,Indicator Code,Country Name,Country Code,Year,Value,Disaggregation
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bhutan,BTN,1985,6.176,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bhutan,BTN,1984,6.262,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bhutan,BTN,1983,6.336,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bhutan,BTN,1982,6.402,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bhutan,BTN,1981,6.46,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bhutan,BTN,1980,6.511,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bhutan,BTN,1979,6.553,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bhutan,BTN,1978,6.584,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bhutan,BTN,1977,6.605,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bhutan,BTN,1976,6.616,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bhutan,BTN,1975,6.62,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bhutan,BTN,1974,6.618,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bhutan,BTN,1973,6.613,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bhutan,BTN,1972,6.608,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bhutan,BTN,1971,6.604,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bhutan,BTN,1970,6.601,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bhutan,BTN,1969,6.599,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bhutan,BTN,1968,6.598,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bhutan,BTN,1967,6.596,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bhutan,BTN,1966,6.595,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bhutan,BTN,1965,6.595,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bhutan,BTN,1964,6.597,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bhutan,BTN,1963,6.603,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bhutan,BTN,1962,6.611,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bhutan,BTN,1961,6.622,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bhutan,BTN,1960,6.635,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,2019,2.688,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,2018,2.73,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,2017,2.777,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,2016,2.829,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,2015,2.886,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,2014,2.947,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,2013,3.01,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,2012,3.076,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,2011,3.143,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,2010,3.213,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,2009,3.287,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,2008,3.364,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,2007,3.447,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,2006,3.533,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,2005,3.621,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,2004,3.71,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,2003,3.798,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,2002,3.885,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,2001,3.969,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,2000,4.051,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1999,4.133,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1998,4.214,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1997,4.297,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1996,4.381,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1995,4.466,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1994,4.553,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1993,4.64,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1992,4.726,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1991,4.81,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1990,4.89,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1989,4.963,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1988,5.028,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1987,5.087,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1986,5.139,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1985,5.189,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1984,5.238,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1983,5.289,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1982,5.346,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1981,5.408,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1980,5.474,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1979,5.542,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1978,5.61,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1977,5.673,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1976,5.732,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1975,5.786,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1974,5.835,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1973,5.88,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1972,5.923,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1971,5.964,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1970,6.004,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1969,6.045,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1968,6.086,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1967,6.127,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1966,6.168,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1965,6.208,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1964,6.245,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1963,6.279,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1962,6.309,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1961,6.335,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bolivia,BOL,1960,6.358,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,2019,1.254,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,2018,1.265,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,2017,1.276,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,2016,1.286,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,2015,1.296,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,2014,1.303,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,2013,1.309,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,2012,1.313,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,2011,1.315,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,2010,1.315,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,2009,1.311,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,2008,1.303,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,2007,1.295,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,2006,1.288,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,2005,1.288,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,2004,1.301,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,2003,1.33,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,2002,1.374,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,2001,1.432,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,2000,1.497,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1999,1.562,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1998,1.619,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1997,1.662,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1996,1.69,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1995,1.706,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1994,1.713,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1993,1.72,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1992,1.73,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1991,1.748,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1990,1.772,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1989,1.803,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1988,1.835,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1987,1.868,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1986,1.9,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1985,1.932,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1984,1.964,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1983,1.998,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1982,2.034,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1981,2.075,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1980,2.122,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1979,2.178,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1978,2.243,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1977,2.318,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1976,2.401,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1975,2.489,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1974,2.58,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1973,2.671,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1972,2.759,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1971,2.844,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1970,2.929,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1969,3.016,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1968,3.109,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1967,3.208,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1966,3.313,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1965,3.417,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1964,3.515,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1963,3.601,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1962,3.676,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1961,3.74,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Bosnia and Herzegovina,BIH,1960,3.801,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,2019,2.836,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,2018,2.874,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,2017,2.91,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,2016,2.942,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,2015,2.968,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,2014,2.988,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,2013,3.002,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,2012,3.011,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,2011,3.017,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,2010,3.022,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,2009,3.026,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,2008,3.034,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,2007,3.047,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,2006,3.066,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,2005,3.091,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,2004,3.122,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,2003,3.159,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,2002,3.2,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,2001,3.248,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,2000,3.304,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1999,3.371,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1998,3.452,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1997,3.546,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1996,3.654,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1995,3.774,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1994,3.904,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1993,4.041,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1992,4.183,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1991,4.33,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1990,4.485,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1989,4.654,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1988,4.839,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1987,5.037,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1986,5.245,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1985,5.454,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1984,5.652,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1983,5.833,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1982,5.988,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1981,6.115,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1980,6.214,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1979,6.288,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1978,6.345,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1977,6.392,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1976,6.433,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1975,6.472,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1974,6.51,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1973,6.547,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1972,6.582,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1971,6.615,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1970,6.645,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1969,6.67,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1968,6.687,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1967,6.697,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1966,6.698,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1965,6.692,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1964,6.681,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1963,6.666,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1962,6.649,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1961,6.632,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Botswana,BWA,1960,6.615,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Brazil,BRA,2019,1.719,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Brazil,BRA,2018,1.73,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Brazil,BRA,2017,1.739,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Brazil,BRA,2016,1.747,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Brazil,BRA,2015,1.753,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Brazil,BRA,2014,1.758,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Brazil,BRA,2013,1.764,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Brazil,BRA,2012,1.771,female
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Brazil,BRA,2011,1.781,female
